员工ID,真实姓名,身份证号,上级ID
cjj199,褚继军,230119197809628079,yhy001
zxm1888,赵东梅,18346644727359421,yhy001
dbl1888,党保利,211325197308619073,yhy001
wxq18888,王小琴,362203197511129346,yhy001
yhy002,金万顺,230121196704852649,yhy001
wyl0001,王亚丽,232324197403294736,yh001
lxh001,王梓,231102198607182403,yh001
kj001,隋凯杰,232602196008982074,yh001
hsr01,赫淑荣,222426197209975016,yh001
why02,王海燕,222426197302579018,hsr01
wxx03,王香秀,222426197003760918,hsr01
wzw573,王在文,222426196904426301,hsr01
lxg001,刘宪国,230182197405098257,yh001
pmd567,潘明东,230101197501186294,lxg001
zxb001,赵秀本,220124197211915324,yh001
th002,李冬梅,232128196812490376,yh001
thmj,马军,210804197009459610,th002
zdm001,张秀梅,230103196202340896,yh001
wjd001,吴建东,230421197208017486,yh001
lzh001,李朝辉,232127197801160923,wjd001
zyl002,周永玲,232127197707830946,lzh001
lzy003,李智勇,230127200106630875,lzh001
aqs790,艾泉水,360622195904371654,wjd001
zjb333,祝金标,230281196403250783,wjd001
wjd002,吴建东,230421197208259637,wjd001
cgq6231,崔桂芹,232130195511764908,wjd001
lz3830,刘真,232130195410547192,wjd001
gjh7328,高锦华,120103195212943701,wjd001
zhj7820,张惠娟,120103195402517438,wjd001
gly3490,郭丽英,232130195802519682,wjd001
gyh1548,高颖华,120102194408940385,wjd001
gxh2612,高雪华,120101196112261975,wjd001
yyj1704,于燕俊,120102195412263794,wjd001
syp1760,宋延萍,232130196704586431,wjd001
lzm2368,厉宗明,230305198309653407,wjd001
ttj9925,唐铁菊,230305195901907384,wjd001
ttj9926,唐铁菊,230305195901913847,ttj9925
lcz1777,厉成震,230302051959259687,ttj9925
Byx,薄玉霞,230305196601674938,ttj9925
cctv1,唐铁菊,230305195901517938,ttj9925
lcz1778,厉成震,230305195912134602,wjd001
byx7697,薄玉霞,230305196601708165,wjd001
qgm7668,邱国谋,230305196507351749,byx7697
syb0455,宋延波,232130196704948675,wjd001
zjl62118,2.30E+17,张俊玲415936,wjd001
zjl118,张俊玲,230121197305807152,wjd001
wdz428,吴典卓,230107200207012543,wjd001
gxy7710,高喜艳,232130195402257309,wjd001
wxh3153,王秀华,232130195910948713,wjd001
lfy5567,刘凤云,230124195011645780,wjd001
wxh6779,王晓华,232130196507365271,wjd001
zl00,张丽,230106196301974380,yh001
jst001,金思涛,230302197108816032,yh001
13734506544, ,680425,yh001
yhj001,石艳娟,230622197009209573,yh001
mqn,马全宁,230103195504612730,yhj001
lyx1188,李玉霞,230105196111068731,mqn
rgh1188,任国辉,230105196211836915,lyx1188
sgp1188,所国萍,230104196210569714,lyx1188
yhb001,于波,230102195609057841,mqn
yb1888,于波,230102195609246190,yhb001
yhb002,于波,230102195609928416,yhb001
qxf1188,曲学芬,230102196406123860,mqn
wl1188,王丽,230102195907652480,mqn
wp1188,王萍,230102196108835719,wl1188
yfw1188,杨凤伟,230602197306745632,wl1188
plj1188,潘丽杰,230102196205834970,wl1188
sxj1188,宋晓静,232125195909647108,wl1188
zlj1188,左立娟,152123196510056248,mqn
czs1188,崔占双,152123196308052786,zlj1188
gj1188,郭健,151123198112698137,zlj1188
lcj1188,刘彩君,150403196305480125,zlj1188
nhw1188,讷红卫,152123196610867239,zlj1188
mjn1188,孟金娜,152123197203625370,zlj1188
zlj8888,左立娟,152123196510759612,zlj1188
lyx1118,李玉霞,230105196111694387,mqn
swy131,孙天雯,230604197501326910,mqn
lyw1188,刘亚文,220202195610546239,swy131
ly131,林冶,220202198707506172,lyw1188
lyw131,林冶,220202198707670819,ly131
ly1118,李英,220202195705683174,lyw1188
syq1188,孙毓琦,220211199703567219,lyw1188
lyq1888,李艳芹,220225196401829540,syq1188
ly8811,刘颖,220282198008187936,syq1188
zdm1188,翟冬梅,220202197212925670,lyw1188
tzy1314,谭志英,232303197106489072,swy131
syz131,宋允芝,230231194904793526,swy131
sy131,孙雨,220181198709798256,syz131
cyl131,曹艳丽,230231196910361054,syz131
qlj131,曲乐江,231026196210629084,swy131
lgx131,刘桂霞,230603196704562143,swy131
wyj131,吴亚娟,230604196906571693,swy131
zss131,郑树生,230206198109271304,swy131
lnj131,刘念军,230604195305739162,swy131
slw131,苏立文,230604195307401957,lnj131
lhy131,郑树生,230206198109089324,swy131
lj131,李健,230604196702067382,swy131
fdl1188,付冬玲,230606197403569842,lj131
kfy1188,孔凡英,230604196705130764,lj131
ljl1118,刘建林,230603195804170983,lj131
lzf131,卢忠芬,232301195411645219,ljl1118
lzs131,卢忠素,232301195707624017,lj131
lh131,刘辉,230603197310075432,lj131
dsh131,党生红,230604197207189407,lj131
shd131,党生花,230604196803731924,lj131
zj131,赵军,230604196701912583,lj131
wbj131,王伯军,230602195810234908,lj131
lh313,李华,230604197212754130,lj131
lm313,李梅,230605196507967213,lj131
lsw313,刘世文,230604195501092817,lj131
cg131,孙天雯,230604197501429583,swy131
wxy131,王晓颖,230621198310206189,cg131
ljx131,李依霖,230604199501392154,swy131
jxd1188,贾雪丹,232700199207432791,mqn
jyq1188,姜玉琴,220702196906150639,jxd1188
ljm8881,李金梅,232700197002734895,jxd1188
mxh1188,马晓红,230103195312724596,mqn
plj1118,潘丽杰,230102196205745016,mqn
lbf1188,刘宝芳,230104195507659417,mqn
man8888,马全宁,230103195504218359,mqn
mqn8888,马全宁,230103195504752168,mqn
lzp1188,李振平,230102198510360542,yhj001
yhm001,张秀梅,230103196202423580,yhj001
lmr1188,梁美荣,230104196204068947,yhj001
rhh1188,任海红,232321198204612398,yhj001
lzy1188,李志远,232126196205285931,yhj001
syf1188,孙亚范,220323196109268730,lzy1188
xsl1188,徐守连,232127196304398475,syf1188
hdc1188,黄殿臣,232127196009483012,xsl1188
ly1188,李玉华,232127196403374950,xsl1188
xfc1188,夏福财,232127196609603495,ly1188
pjc1188,庞继才,232127196905397501,ly1188
zxf1188,张显芳,232127197704125984,xsl1188
jgh1188,姜桂华,211322196304390578,xsl1188
yl1188,于丽,211322195702273568,jgh1188
cfl1188,陈凤玲,232127196012469013,xsl1188
zln1188,张丽娜,232127198302164987,cfl1188
zsy1188,张守义,232127195901437819,zln1188
zzj1188,陈志晶,232127196101609758,cfl1188
zzj1118,张志晶,232127196101143956,cfl1188
zym1188,段坤鹏,230102198911056294,cfl1188
zym1118,赵玉梅,232127196510208457,cfl1188
wsp1188,吴淑萍,230127196105174958,zym1118
zzj1888,张志晶,232127196101506873,zym1118
zlx1188,张立学,232127196010932647,zzj1888
qhf1188,钱芳慧,130984195811519704,zym1118
sjl1188,史军玲,130984196111083217,zym1118
czw1188,常正文,130230196508453789,zym1118
mlj1188,苗立君,232127196101028549,cfl1188
mlh1188,苗立华,230127195503932507,mlj1188
hdc1888,黄殿臣,232127196009148702,xsl1188
hlj1188,韩丽君,232127196211130549,xsl1188
lwy1188,兰文影,230605196910689305,xsl1188
lsy1188,刘凤艳,230621196904286740,lwy1188
lsh1188,李淑华,220121195804358196,lsy1188
zfb1188,曾繁斌,232127196511762983,xsl1188
bl1188,白玲,210881196610901536,xsl1188
zq99,张琪,232127199109245791,bl1188
zzh1888,张智华,232127196405521860,bl1188
lsf1888,李淑芬,232127195907507382,bl1188
mgj1188,牟国君,232127196409421859,bl1188
mby1188,牟博宇,232127198601840623,mgj1188
wh1188,王华,232127196310980763,mgj1188
wy1888,王艳,232127196903365819,wh1188
wl0214,王利,232127196608618072,wy1888
ssh1188,宋淑华,232127197303867420,wh1188
zyl1188,赵蕴丽,232137197009913745,mgj1188
clj1188,陈丽娟,232127197510209184,bl1188
wlh1888,王丽华,232127196401632415,bl1188
sgl1188,尚桂兰,232127195903419630,wlh1888
xyp1188,徐一平,232127196512872015,xsl1188
xjb1188,徐嘉兵,230127199309059164,xsl1188
lsh1888,李淑华,220121195804053217,xsl1188
lsh1118,吕淑华,232127195603498031,xsl1188
hlj1118,韩丽君,232127196211583670,xsl1188
gb1188,高波,232127195904429168,xsl1188
tys1188,滕蕴姗,232127199002475632,xsl1188
tlj1188,滕丽娟,232127196912968053,tys1188
sqy1188,单秋艳,232127196804648502,tys1188
cxy1188,崔秀英,232127196304310859,tys1188
hch1188,韩春环,232127197104721958,tys1188
zsl1188,仉淑兰,220503196506048672,tys1188
xyh1118,解亚华,232127197108094865,xsl1188
zxf1118,张显芳,232127197704831942,xsl1188
xb1188,徐兵,232127197207750126,zxf1118
syf1118,石玉凤,230184197103847350,xsl1188
xsy1188,徐守英,232127196304245968,xsl1188
zyj1188,赵彦军,220121195907496780,xsl1188
xsl1118,徐守连,232127196304932761,xsl1188
xsl1888,徐守连,232303197508358964,xsl1188
zzh1188,张志辉,232127195302936047,xsl1188
axx1188,安欣欣,232127198602217634,xsl1188
yhy1118,于和永,131082196505456378,xsl1188
ljx1188,刘巨霞,232127196811473082,xsl1188
wyx1188,吴永霞,232127196802170534,ljx1188
zzj8888,张志晶,232127196101041752,xsl1188
wsp8888,吴淑萍,230127196105279145,zzj8888
jgh1888,姜桂华,211322196304429516,xsl1188
yhg1188,于浩阅,211322198707196857,xsl1188
bl1118,白玲,210881196610653481,xsl1188
zxb1188,张晓滨,232127196705978456,xsl1188
zsw1188,郑淑伟,232127196311483612,xsl1188
dch1188,黄殿臣,232127196009012357,xsl1188
gcf1188,高彩凤,232127196210476320,xsl1188
lxj1188,李秀鞠,232127197305879641,xsl1188
lxz1188,李秀珍,232127196512096824,lxj1188
lmx1188,李美香,232127196209764025,xsl1188
ssb1188,宋士彬,232127195802197205,xsl1188
zzb1188,张振波,232127196003587940,xsl1188
zxf8111,张显芳,232127197704971483,xsl1188
gcf8111,高彩凤,232127196210794621,xsl1188
xyh1888,解亚华,232127197108428309,xsl1188
lsh1111,李淑华,220121195804521947,xsl1188
zlx1118,张立学,232127196010658412,xsl1188
jgh8888,姜桂华,211322196304847132,xsl1188
yhy1888,于浩阅,211322198707370814,xsl1188
xsl8888,徐守连,232127196304719348,xsl1188
cll1188,柴丽丽,130984198503698137,xsl1188
cll1118,柴丽丽,130984198503157849,xsl1188
sjl1118,史军玲,130984196111815920,xsl1188
zsw8888,郑淑伟,232127196311892610,xsl1188
gcf8888,高彩凤,232127196210278139,xsl1188
hdc2027,黄殿臣,232127196009790583,xsl1188
ths1188,谭海深,232127197010853947,xsl1188
zgq1188,赵国强,232127197101258961,xsl1188
lgl1188,李桂玲,232127195601462790,xsl1188
lxj8881,廖小娟,232127196905704856,xsl1188
gzx1188,郭忠祥,232127195803324876,xsl1188
hhq1188,胡海群,220103196309298046,syf1188
wzh1188,王志浩,211021198103478265,syf1188
cxf1188,崔秀芬,152530197807602958,wzh1188
xh1188,谢红,211021198106145278,wzh1188
whl1188,王海龙,211021197605250738,wzh1188
whx1188,王海香,211021197911831045,wzh1188
whh1188,王海红,211021197803241980,wzh1188
wzj1188,王政久,211021195112617295,wzh1188
hdm1188,韩冬梅,211021198702798146,wzh1188
wd1188,王冬,210111199112698025,wzh1188
yy1888,于洋,210624198801196280,wzh1188
yy1188,于洋,210624198801502163,syf1188
zlg1188,张立刚,210204194406529710,syf1188
wjq1188,王锦秋,210202194111926345,syf1188
zlg1118,张立刚,210204194406468539,syf1188
wjq1118,王锦秋,210202194111769234,syf1188
lwx1188,李文先,220323195902285074,syf1188
msf1188,马淑芬,211321196306417809,syf1188
ssl1188,宋淑玲,210603196509741298,syf1188
csj1188,陈淑娟,220323196010397420,syf1188
zlg8888,张立刚,210204194406269310,syf1188
wjq8888,王锦秋,210202194111708245,syf1188
syf1888,孙亚范,220323196109284905,syf1188
zzy1188,张子玉,220323196502215739,syf1888
wsl1888,温淑兰,220323196006873106,syf1888
zzy1888,张子玉,220323196502096573,syf1888
hhq1118,胡海群,220103196309602951,syf1188
zhw1188,王志浩,211021198103794521,syf1188
lgz1188,张立刚,210204194406625978,syf1188
jqw1188,王锦秋,210202194111624130,syf1188
wgx1188,万贵祥,229001196112015896,syf1188
wgx1118,万贵祥,229001196112679128,wgx1188
hhq1888,胡海群,220103196309340528,syf1188
hyt1188,胡宇婷,220103198601571932,syf1188
syf1111,孙亚范,220323196109695284,syf1188
zxh1188,张晓辉,230126197106658049,lzy1188
lzy1118,盛云申,232126196812617052,zxh1188
bsy1188,毕世艳,232126197512218764,lzy1118
jlq1188,矫立权,232126198708372540,lzy1118
mdm1188,苗冬梅,232126198404980534,zxh1188
zxl1188,盛福申,232126197112321589,lzy1188
zcy1188,仲丛英,232126196303057286,lzy1188
zcy1118,仲丛英,232126196303560718,lzy1188
yzl1188,杨泽林,230602196209930861,lzy1188
lyl1188,李艳丽,232126197404874123,lzy1188
lym1188,李艳梅,232126197612876139,lyl1188
lyh1188,李月华,232303197012284635,yhj001
lyj1188,李彦杰,230102196404465108,lyh1188
lyh11188,刘延华,230104196801967180,lyh1188
llh1188,李龙华,232303196310806514,lyh1188
wgl1188,王桂玲,230621196811420819,yhj001
wlj1188,王丽君,232130197608026873,yhj001
lfj1188,刘凤娟,232130197703749123,wlj1188
lfj1888,刘凤娟,232130197703931720,lfj1188
chw1888,苍宏伟,230124198501917038,lfj1188
jhd1001,王丽君,232130197608869352,lfj1188
zgl1188,张桂兰,232130196102571802,wlj1188
ly3282,陆艳,231025198508742531,wlj1188
jsx1188,居士秀,371325197910378251,wlj1188
ly1985,陆艳,231025198508965032,wlj1188
lw1188,刘威,230124198204971853,wlj1188
wlm1188,王丽敏,232130197306719382,wlj1188
wql1188,王秋玲,232130196810048317,wlj1188
wlj1888,王丽君,232130197608542601,wlj1188
ly2493,陆艳,231025198508963421,wlj1188
kfj1188,孔凡娟,230124199005325681,wlj1188
cz1188,陈卓,231026200103216784,wlj1188
lfx1188,刘凤霞,232130197401694752,wlj1188
mxw1188,马晓婉,230124199104682703,wlj1188
lx1188,陆雪,231025199302301592,wlj1188
mgj8888,马国军,230124198507498571,wlj1188
zsj1188,郑淑娟,232130197303605274,wlj1188
lw5910,刘威,230124198204705462,wlj1188
gcy1188,高春阳,230124199503430178,wlj1188
wjf1188,王建富,232130197908623785,wlj1188
fb1188,付博,232331198510608123,wlj1188
chw1188,王建富,230124198501247016,wlj1188
lqj1188,李青杰,232130197906642790,wlj1188
lwx1888,李文霞,232130197501817326,wlj1188
lfj1111,刘凤娟,232130197703859316,wlj1188
lly1188,刘丽英,230124195703507914,wlj1188
mxw1888,马晓婉,230124199104520679,wlj1188
syr1188,石艳荣,230622196409586409,yhj001
bbl1188,毕滨丽,230104196303615092,yhj001
lsf1188,李淑芬,230604196109374620,yhj001
lsr1188,李淑荣,232303195412924065,lsf1188
lmz1188,刘木子,232326198901872053,lsf1188
gjy1188,郭济源,230604199506891376,lsf1188
wjk1188,王军凯,232326195503618243,lsf1188
lsf1118,李淑芬,230604196109287906,lsf1188
yzg1188,于志刚,232326196011587469,lsf1188
lwy1888,刘文玉,232302196108713568,lsf1188
lmr1118,梁美荣,230104196204281694,yhj001
zzg1188,赵中国,232623197904237081,yhj001
wjr1188,王景龙,232324197411431875,yhj001
whx188,邬会新,220621195012498316,yhj001
wlq1888,张丽,230106196301926431,yhj001
zl1188,张丽,230106196301379865,yhj001
ym1188,杨敏,230102196904198430,yhj001
lyh11888,李颜红,230102196709312895,ym1188
lyh111888,刘延华,230104196801340691,lyh11888
yb1188,杨波,230102196802864297,ym1188
bh1188,包惠,230102199210304657,ym1188
yy1118,杨艳,230102197106421597,ym1188
pl1188,庞磊,230127199310085134,yhj001
ym1888,杨敏,230102196904316025,yhj001
zl1118,张丽,230106196301750618,yhj001
mqn1188,马全宁,230103195504438590,yhj001
mqb1188,马全彬,232303196507479230,mqn1188
lhl1188,李海龙,232303197308029183,mqb1188
dhl1188,段会兰,232303197508840579,lhl1188
lma1188,李美澳,232303199804092546,lhl1188
llp1188,刘丽萍,232303196301071248,mqb1188
llp1118,刘丽萍,232303196301083527,mqb1188
acl1188,艾翠兰,230107195601418652,mqb1188
afl1188,艾芬兰,230103196403423015,acl1188
acl1888,艾翠,230107195601164527,afl1188
acl1118,艾翠兰,230107195601870359,afl1188
wty1188,王婷嬿,H01043277612470,mqb1188
lmg1188,雷明广,220323197305601792,mqb1188
zlr1188,张丽荣,231282196507564893,mqb1188
crx1188,崔仁喜,232303196702174259,zlr1188
lyh1118,李延桦,231282195801709138,zlr1188
zjl1118,张景林,232303195607486253,lyh1118
zjl1888,张景林,232303195607105726,zjl1118
lh1188,李龙华,232303196310073241,lyh1118
lmh1188,李曼华,232303195510275013,lyh1118
llp8888,刘丽萍,232303196301140697,mqb1188
llp1111,刘丽萍,232303196301896315,mqb1188
wsq1188,王淑琴,232303195312345906,mqb1188
wsq1118,王淑芹,232303195312497083,mqb1188
zl2453,祝丽,230102195606730841,mqb1188
yb1118,于波,230102195609570641,yhj001
ym928,杨敏,230102196904305289,yhj001
zlg1888,张立刚,210204194406018932,yhj001
qhn1888,丘洪恩,210202194502462580,yhj001
lxy1888,李香英,230102197212569482,yhj001
wzh1888,王春红,230230196804164385,lxy1888
sy1888,宋月,232324197307607942,lxy1888
zch1888,张春花,230102198510924673,lxy1888
fgp1188,付国萍,230107196402620157,lxy1888
fgq1188,付国清,230108196804317964,fgp1188
lch1188,刘春红,230103196404362078,fgp1188
ljm1888,柳金明,230107199005257849,fgp1188
ljm1118,柳金铭,230107199005142098,fgp1188
zmj1188,张美娟,230107196210526709,fgp1188
gqy1188,高庆英,230108193701580416,fgp1188
wy1188,王滢,230107199106028596,fgp1188
wch1888,王春红,230230196804536184,lxy1888
zlq1188,张莲琴,230230196412874312,wch1888
xb1118,徐兵,232127197207473865,lxy1888
sy8881,宋阳,232324197010548607,xb1118
ygj1188,于国军,230230197112813267,lxy1888
jmy1188,姜茂余,370727197801015874,lxy1888
ssf1188,孙淑芬,230605197207364192,lxy1888
sy8811,宋阳,232324197010372054,lxy1888
xy1888,修悦,230102199610318526,lxy1888
rgr1188,冉桂荣,232127196007014985,yhj001
kqx1188,孔庆祥,232130197502319586,yhj001
zzg1888,赵中国,232623197904941280,yhj001
gjy1888,郭济源,230604195506176083,yhj001
rhh1888,任海红,232321198204568493,yhj001
zzg1118,赵中国,232623197904789560,yhj001
zzg8888,赵中国,232623197904356782,yhj001
lxr1188,李秀荣,232101198701034982,zzg8888
lxe1188,李秀娥,230103197006301654,lxr1188
lxy1188,李秀英,230103196004748215,lxr1188
tbf1188,唐宝锋,230121196603798254,lxr1188
ygh1188,于桂华,230223197711529648,lxr1188
ygh1888,于桂华,230223197711190376,lxr1188
tbf1118,唐宝锋,230121196603749631,lxr1188
1188ly,李岩,210203196801739042,lxr1188
lxq1188,刘秀芹,210811195907670381,lxr1188
tbf8888,tbf唐宝锋,230121196603768254,lxr1188
tbf8881,唐宝锋,230121196603415829,lxr1188
xym1188,肖玉敏,230106195709120947,tbf8881
dfe1188,童凤娥,372502196509074698,tbf8881
yhj003,石艳娟,230622197009926713,tbf8881
yjf1188,闫金范,232127197408857163,zzg8888
lxr1888,李秀荣,230103196504973806,zzg8888
slj1188,孙丽娟,230182196806645802,zzg8888
byh1188,白云华,230105197304789241,zzg8888
xyh1188,徐永红,230103197004426058,byh1188
byh1118,白云华,230105197304730926,xyh1188
dsy1188,董淑云,230104195812154703,xyh1188
wsl1188,吴淑玲,152222197012235748,xyh1188
ly0832,李勇,210824196708349865,xyh1188
lyh0427,李雨红,230606196504807356,ly0832
wl1888,王丽,230106196603670219,ly0832
wsy1188,王淑云,230106196307519763,wl1888
